id,mz,diff,reference,formula,formula_isotopefree,formula_ion,homseries,totalc,H.C,O.C,C,H,O,N,S,P,Heteroatoms,MDL_2.5,ResPow,SE,present_in,AI,AI.mod,DBE,Aromatic,Aromatic.O_rich,Aromatic.O_poor,Highly.unsaturated,Highly.unsaturated.O_rich,Highly.unsaturated.O_poor,Unsaturated,Unsaturated.O_rich,Unsaturated.O_poor,Unsaturated.with.N,Saturated,Saturated.O_rich,Saturated.O_poor,Molecular.class,mean_signal_to_MDL,isoratioC13.1,isoratioC13.2,isoratio_O18,isoratioS34,isoratioN15,isorat_sdC13.1,isorat_sdC13.2,isorat_sd_O18,isorat_sd_S34,isorat_sd_N15,homnetworkmember,mean_of_ratio_deviance,diff_filter
-1,188.0353338,0.0918206,189.0425929,C_10 H_7 O_3 N_1,C10H7NO3,C_10 H_6 O_3 N_1,5,10,0.7,0.3,10,7,3,1,0,0,1,1167039.784,771949.3333,0.096607377,96,0.67,0.73,8,1,0,1,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,5.7,139.24,NA,NA,NA,NA,278.2080005,NA,NA,NA,NA,1118,139.24,FALSE
0,188.0564566,0.0577001,189.0637221,C_7 H_11 O_5 N_1,C7H11NO5,C_7 H_10 O_5 N_1,10,7,1.571,0.714,7,11,5,1,0,0,1,1167039.784,919860.9444,0.229120228,18,0,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1083,Inf,FALSE
0,188.0928473,0.0857694,189.1001075,C_8 H_15 O_4 N_1,C8H15NO4,C_8 H_14 O_4 N_1,5,8,1.875,0.5,8,15,4,1,0,0,1,1167039.784,870213.2609,0.133112564,23,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1101,Inf,FALSE
0,189.0040913,0.0808215,190.0113523,C_6 H_6 O_7,C6H6O7,C_6 H_5 O_7,50,6,1,1.167,6,6,7,0,0,0,0,1167720.551,852195.2963,0.208560857,27,3,0.2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Inf,FALSE
-1,189.0193455,0.0705848,190.0266085,C_10 H_6 O_4,C10H6O4,C_10 H_5 O_4,34,10,0.6,0.4,10,6,4,0,0,0,0,1167720.551,742021.6961,0.105923476,102,0.67,0.75,8,1,0,1,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,9.7,56.41,NA,NA,NA,NA,304.1532449,NA,NA,NA,NA,60,56.41,FALSE
0,189.0404701,0.0465515,190.0477377,C_7 H_10 O_6,C7H10O6,C_7 H_9 O_6,43,7,1.429,0.857,7,10,6,0,0,0,0,1167720.551,732853.825,0.141091166,80,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,Inf,FALSE
-1,189.0557286,0.0588331,190.0629939,C_11 H_10 O_3,C11H10O3,C_11 H_9 O_3,23,11,0.909,0.273,11,10,3,0,0,0,0,1167720.551,752922.62,0.128217063,100,0.5,0.58,7,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,4.18,568.6,NA,NA,NA,NA,411.8457316,NA,NA,NA,NA,46,568.6,FALSE
0,189.0921126,0.0515204,190.0993792,C_12 H_14 O_2,C12H14O2,C_12 H_13 O_2,11,12,1.167,0.167,12,14,2,0,0,0,0,1167720.551,795575.4742,0.136229521,97,0.4,0.45,6,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,Inf,FALSE
0,189.1285079,0.1038679,190.1357646,C_13 H_18 O_1,C13H18O,C_13 H_17 O_1,4,13,1.385,0.077,13,18,1,0,0,0,0,1167720.551,869027.8372,0.189679711,43,0.33,0.36,5,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,Inf,FALSE
0,190.0145991,0.0947169,191.0218575,C_9 H_5 O_4 N_1,C9H5NO4,C_9 H_4 O_4 N_1,9,9,0.556,0.444,9,5,4,1,0,0,1,1168401.715,834595.8431,0.222138517,51,0.75,0.83,8,1,0,1,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1103,Inf,FALSE
0,190.0357156,0.0277634,191.0429867,C_6 H_9 O_6 N_1,C6H9NO6,C_6 H_8 O_6 N_1,17,6,1.5,1,6,9,6,1,0,0,1,1168401.715,900864.1702,0.265058097,47,4,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1069,Inf,FALSE
0,190.0509856,0.1003045,191.0582429,C_10 H_9 O_3 N_1,C10H9NO3,C_10 H_8 O_3 N_1,6,10,0.9,0.3,10,9,3,1,0,0,1,1168401.715,778721.0909,0.193250566,77,0.5,0.6,7,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1108,Inf,FALSE
0,190.0721246,0.1514658,191.0793721,C_7 H_13 O_5 N_1,C7H13NO5,C_7 H_12 O_5 N_1,8,7,1.857,0.714,7,13,5,1,0,0,1,1168401.715,848695.25,0.340778301,24,0,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1070,Inf,FALSE
0,190.9986099,0.0689771,192.0058731,C_9 H_4 O_5,C9H4O5,C_9 H_3 O_5,44,9,0.444,0.556,9,4,5,0,0,0,0,1169083.276,744854.1867,0.151198724,75,0.75,0.85,8,1,1,0,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,Inf,FALSE
0,191.0197402,0.0746457,192.0270023,C_6 H_8 O_7,C6H8O7,C_6 H_7 O_7,39,6,1.333,1.167,6,8,7,0,0,0,0,1169083.276,756976.7302,0.164262219,63,4,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,3.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,Inf,FALSE
-1,191.0349979,0.0823152,192.0422585,C_10 H_8 O_4,C10H8O4,C_10 H_7 O_4,42,10,0.8,0.4,10,8,4,0,0,0,0,1169083.276,704914.2381,0.101916486,105,0.5,0.62,7,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,18.01,52.4,NA,NA,NA,NA,137.451262,NA,NA,NA,NA,26,52.4,FALSE
-1,191.0561264,0.0787917,192.0633877,C_7 H_12 O_6,C7H12O6,C_7 H_11 O_6,35,7,1.714,0.857,7,12,6,0,0,0,0,1169083.276,753942.8701,0.115798706,77,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,21.67,-164.04,NA,NA,NA,NA,212.2536155,NA,NA,NA,NA,1,164.04,FALSE
-1,191.0713784,0.0571485,192.0786439,C_11 H_12 O_3,C11H12O3,C_11 H_11 O_3,28,11,1.091,0.273,11,12,3,0,0,0,0,1169083.276,717506.0762,0.096193864,105,0.38,0.47,6,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,5.45,522.4,NA,NA,NA,NA,490.4762834,NA,NA,NA,NA,48,522.4,FALSE
0,191.0747394,0.0001354,192.0820159,C_8 H_16 O_3 S_1,C8H16O3S,C_8 H_15 O_3 S_1,1,8,2,0.375,8,16,3,0,1,0,1,1169083.276,808142.3333,0.362177363,21,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,530,Inf,FALSE
0,191.0925085,0.0618377,192.0997731,C_8 H_16 O_5,C8H16O5,C_8 H_15 O_5,17,8,2,0.625,8,16,5,0,0,0,0,1169083.276,821599.3611,0.309213124,36,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,Inf,FALSE
0,191.144163,0.1290076,192.1514146,C_13 H_20 O_1,C13H20O,C_13 H_19 O_1,5,13,1.538,0.077,13,20,1,0,0,0,0,1169083.276,840873.4444,0.227923382,36,0.25,0.28,4,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,Inf,FALSE
0,192.0302446,0.0703749,193.0375075,C_9 H_7 O_4 N_1,C9H7NO4,C_9 H_6 O_4 N_1,12,9,0.778,0.444,9,7,4,1,0,0,1,1169765.234,759066.5172,0.153807785,87,0.5,0.67,7,1,0,1,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1086,Inf,FALSE
0,192.051374,0.0710872,193.0586367,C_6 H_11 O_6 N_1,C6H11NO6,C_6 H_10 O_6 N_1,7,6,1.833,1,6,11,6,1,0,0,1,1169765.234,769475.9851,0.137829428,67,5,0,2,0,0,0,0,0,0,1,1,0,1,0,0,0,Unsaturated,3.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1071,Inf,FALSE
0,192.0666291,0.0654102,193.0738929,C_10 H_11 O_3 N_1,C10H11NO3,C_10 H_10 O_3 N_1,8,10,1.1,0.3,10,11,3,1,0,0,1,1169765.234,781985.8182,0.140972596,77,0.33,0.47,6,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1091,Inf,FALSE
-1,193.0142608,0.0730589,194.0215231,C_9 H_6 O_5,C9H6O5,C_9 H_5 O_5,47,9,0.667,0.556,9,6,5,0,0,0,0,1170447.59,726240.0707,0.070983725,99,0.5,0.69,7,1,1,0,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,16.57,17.64,NA,NA,NA,NA,706.5286396,NA,NA,NA,NA,27,17.64,FALSE
0,193.0353832,0.0376876,194.0426523,C_6 H_10 O_7,C6H10O7,C_6 H_9 O_7,25,6,1.667,1.167,6,10,7,0,0,0,0,1170447.59,829626.8605,0.196724318,43,5,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,Inf,FALSE
-1,193.0506458,0.0706902,194.0579085,C_10 H_10 O_4,C10H10O4,C_10 H_9 O_4,39,10,1,0.4,10,10,4,0,0,0,0,1170447.59,710804.7714,0.0740899,105,0.33,0.5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,35.12,81.5,NA,NA,NA,NA,151.1559744,NA,NA,NA,NA,31,81.5,FALSE
-1,193.0903992,0.0504952,194.0976659,C_8 H_18 O_3 S_1,C8H18O3S,C_8 H_17 O_3 S_1,3,8,2.25,0.375,8,18,3,0,1,0,1,1170447.59,755532.5,0.09601261,98,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Saturated,5.98,424.92,NA,NA,NA,NA,1159.689699,NA,NA,NA,NA,532,424.92,FALSE
-1,193.1234147,0.0611495,194.1306792,C_12 H_18 O_2,C12H18O2,C_12 H_17 O_2,12,12,1.5,0.167,12,18,2,0,0,0,0,1170447.59,786751.9608,0.138950278,102,0.2,0.27,4,0,0,0,0,0,0,1,0,1,0,0,0,0,Unsaturated,2.65,707.18,NA,NA,NA,NA,1485.220624,NA,NA,NA,NA,69,707.18,FALSE
0,193.991736,0.0125693,194.9990149,C_8 H_5 O_3 N_1 S_1,C8H5NO3S,C_8 H_4 O_3 N_1 S_1,1,8,0.625,0.375,8,5,3,1,1,0,2,1171130.345,842750.2941,0.170315013,34,0.67,0.78,7,1,0,1,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1294,Inf,FALSE
0,194.0095064,0.0550876,195.0167721,C_8 H_5 O_5 N_1,C8H5NO5,C_8 H_4 O_5 N_1,4,8,0.625,0.625,8,5,5,1,0,0,1,1171130.345,827312.1364,0.163829761,66,0.5,0.78,7,1,1,0,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1087,Inf,FALSE
-1,194.0458888,0.0395943,195.0531575,C_9 H_9 O_4 N_1,C9H9NO4,C_9 H_8 O_4 N_1,17,9,1,0.444,9,9,4,1,0,0,1,1171130.345,740788.76,0.081459679,100,0.25,0.5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,7.65,60.9,NA,NA,NA,NA,460.597698,NA,NA,NA,NA,1075,60.9,FALSE
0,194.9935293,0.0918057,196.0007877,C_8 H_4 O_6,C8H4O6,C_8 H_3 O_6,62,8,0.5,0.75,8,4,6,0,0,0,0,1171813.498,747552.5714,0.117010118,70,0.5,0.8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,3.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,Inf,FALSE
-2,195.0299123,0.0799593,196.0371731,C_9 H_8 O_5,C9H8O5,C_9 H_7 O_5,58,9,0.889,0.556,9,8,5,0,0,0,0,1171813.498,725883.9519,0.050278476,104,0.25,0.54,6,1,1,0,0,0,0,0,0,0,0,0,0,0,Aromatic,44.84,-71.59,NA,586.39,NA,NA,87.96817863,NA,585.4232298,NA,NA,14,328.99,FALSE
0,195.0411414,0.0580265,196.0484065,C_8 H_8 O_4 N_2,C8H8N2O4,C_8 H_7 O_4 N_2,7,8,1,0.5,8,8,4,2,0,0,2,1171813.498,811778.2353,0.226296058,51,0,0.5,6,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1467,Inf,FALSE
0,195.0451732,0.1039773,196.0524292,C_13 H_8 O_2,C13H8O2,C_13 H_7 O_2,2,13,0.615,0.154,13,8,2,0,0,0,0,1171813.498,788953.2857,0.324171958,14,0.73,0.75,10,1,0,1,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115,Inf,FALSE
0,195.0510413,0.0784664,196.0583023,C_6 H_12 O_7,C6H12O7,C_6 H_11 O_7,1,6,2,1.167,6,12,7,0,0,0,0,1171813.498,834426.0769,0.201677784,13,6,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Unsaturated,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,Inf,FALSE
0,195.0696663,0.0626999,196.0769305,C_7 H_16 O_4 S_1,C7H16O4S,C_7 H_15 O_4 S_1,29,7,2.286,0.571,7,16,4,0,1,0,1,1171813.498,822552.3548,0.213719035,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Saturated,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,518,Inf,FALSE
0,195.0775379,0.1147208,196.0847919,C_9 H_12 O_3 N_2,C9H12N2O3,C_9 H_11 O_3 N_2,2,9,1.333,0.333,9,12,3,2,0,0,2,1171813.498,812199.2174,0.197880568,23,0,0.27,5,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1478,Inf,FALSE
-1,196.0251602,0.0736579,197.0324221,C_8 H_7 O_5 N_1,C8H7NO5,C_8 H_6 O_5 N_1,20,8,0.875,0.625,8,7,5,1,0,0,1,1172497.049,707949.3143,0.089070474,105,0,0.56,6,1,1,0,0,0,0,0,0,0,0,0,0,0,Aromatic,13.21,152.09,NA,NA,NA,NA,226.8516539,NA,NA,NA,NA,1076,152.09,FALSE
0,196.0615448,0.0698385,197.0688075,C_9 H_11 O_4 N_1,C9H11NO4,C_9 H_10 O_4 N_1,10,9,1.222,0.444,9,11,4,1,0,0,1,1172497.049,759017.9902,0.127891141,102,0,0.33,5,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1078,Inf,FALSE
0,196.0979321,0.0793586,197.1051929,C_10 H_15 O_3 N_1,C10H15NO3,C_10 H_14 O_3 N_1,3,10,1.5,0.3,10,15,3,1,0,0,1,1172497.049,813551.4211,0.195596954,38,0,0.2,4,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112,Inf,FALSE
-1,197.0091691,0.0395573,198.0164377,C_8 H_6 O_6,C8H6O6,C_8 H_5 O_6,67,8,0.75,0.75,8,6,6,0,0,0,0,1173180.999,719565.5048,0.045654221,105,0,0.6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,Aromatic,32.62,-55,NA,NA,NA,NA,129.9842201,NA,NA,NA,NA,15,55,FALSE
0,197.0204,0.0270063,198.0276711,C_7 H_6 O_5 N_2,C7H6N2O5,C_7 H_5 O_5 N_2,11,7,0.857,0.714,7,6,5,2,0,0,2,1173180.999,756157.5243,0.091294726,103,0,0.6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,Aromatic,4.04,NA,NA,NA,NA,41471.03,NA,NA,NA,NA,28288.38453,1465,41471.03,FALSE
0,197.0277914,0.0101952,198.0350659,C_9 H_10 O_3 S_1,C9H10O3S,C_9 H_9 O_3 S_1,3,9,1.111,0.333,9,10,3,0,1,0,1,1173180.999,871837.3636,0.305330128,22,0.2,0.38,5,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520,Inf,FALSE
-1,197.045555,0.0420544,198.0528231,C_9 H_10 O_5,C9H10O5,C_9 H_9 O_5,54,9,1.111,0.556,9,10,5,0,0,0,0,1173180.999,727593.3398,0.046525924,103,0,0.38,5,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,25.42,-91.67,NA,NA,NA,NA,126.0389643,NA,NA,NA,NA,2,91.67,FALSE
0,197.0489135,0.0259573,198.0561951,C_6 H_14 O_5 S_1,C6H14O5S,C_6 H_13 O_5 S_1,23,6,2.333,0.833,6,14,5,0,1,0,1,1173180.999,818496.2692,0.156544974,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Saturated,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,Inf,FALSE
0,197.0608042,0.0071036,198.0680792,C_13 H_10 O_2,C13H10O2,C_13 H_9 O_2,2,13,0.769,0.154,13,10,2,0,0,0,0,1173180.999,799459.8642,0.130654437,81,0.64,0.67,9,1,0,1,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,Inf,FALSE
0,198.0044202,0.0499016,199.0116867,C_7 H_5 O_6 N_1,C7H5NO6,C_7 H_4 O_6 N_1,23,7,0.714,0.857,7,5,6,1,0,0,1,1173865.348,743911.4286,0.090002244,91,0,0.67,6,1,1,0,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1077,Inf,FALSE
0,198.040807,0.0568908,199.0480721,C_8 H_9 O_5 N_1,C8H9NO5,C_8 H_8 O_5 N_1,12,8,1.125,0.625,8,9,5,1,0,0,1,1173865.348,763621.8851,0.144535252,87,0,0.33,5,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,2.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1079,Inf,FALSE
0,198.07719,0.0449005,199.0844575,C_9 H_13 O_4 N_1,C9H13NO4,C_9 H_12 O_4 N_1,7,9,1.444,0.444,9,13,4,1,0,0,1,1173865.348,768221.589,0.121447591,73,0,0.17,4,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1096,Inf,FALSE
0,198.1135779,0.0577137,199.1208429,C_10 H_17 O_3 N_1,C10H17NO3,C_10 H_16 O_3 N_1,3,10,1.7,0.3,10,17,3,1,0,0,1,1173865.348,796688.1455,0.215879498,55,0,0.07,3,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1098,Inf,FALSE
0,198.9884335,0.0377508,199.9957023,C_7 H_4 O_7,C7H4O7,C_7 H_3 O_7,65,7,0.571,1,7,4,7,0,0,0,0,1174550.096,721904.0132,0.125992885,76,0,0.71,6,1,1,0,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,4.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,Inf,FALSE
0,199.0070633,0.0464067,200.0143305,C_8 H_8 O_4 S_1,C8H8O4S,C_8 H_7 O_4 S_1,15,8,1,0.5,8,8,4,0,1,0,1,1174550.096,811321.9091,0.132501932,66,0,0.4,5,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,3.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511,Inf,FALSE
-1,199.0248182,0.0346444,200.0320877,C_8 H_8 O_6,C8H8O6,C_8 H_7 O_6,65,8,1,0.75,8,8,6,0,0,0,0,1174550.096,716052.5114,0.057282922,88,0,0.4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,9.68,130.21,NA,NA,NA,NA,463.9043321,NA,NA,NA,NA,3,130.21,FALSE
0,199.0400751,0.0385609,200.0473439,C_12 H_8 O_3,C12H8O3,C_12 H_7 O_3,9,12,0.667,0.25,12,8,3,0,0,0,0,1174550.096,783456.7414,0.192646855,58,0.67,0.71,9,1,0,1,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,Inf,FALSE
0,199.0434446,0.0257735,200.0507159,C_9 H_12 O_3 S_1,C9H12O3S,C_9 H_11 O_3 S_1,2,9,1.333,0.333,9,12,3,0,1,0,1,1174550.096,758405.2778,0.206168105,18,0,0.23,4,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,522,Inf,FALSE
0,199.0764615,0.0433518,200.0837292,C_13 H_12 O_2,C13H12O2,C_13 H_11 O_2,8,13,0.923,0.154,13,12,2,0,0,0,0,1174550.096,814710.5738,0.208696712,61,0.55,0.58,8,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,Inf,FALSE
0,200.0564487,0.014856,201.0637221,C_8 H_11 O_5 N_1,C8H11NO5,C_8 H_10 O_5 N_1,14,8,1.375,0.625,8,11,5,1,0,0,1,1175235.243,757765.6333,0.175124014,60,0,0.11,4,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080,Inf,FALSE
0,200.0928446,0.0671705,201.1001075,C_9 H_15 O_4 N_1,C9H15NO4,C_9 H_14 O_4 N_1,7,9,1.667,0.444,9,15,4,1,0,0,1,1175235.243,774775.4933,0.090665837,75,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1099,Inf,FALSE
0,200.1292328,0.081482,201.1364929,C_10 H_19 O_3 N_1,C10H19NO3,C_10 H_18 O_3 N_1,6,10,1.9,0.3,10,19,3,1,0,0,1,1175235.243,800632.3548,0.22449324,31,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1085,Inf,FALSE
0,201.0040855,0.0476755,202.0113523,C_7 H_6 O_7,C7H6O7,C_7 H_5 O_7,61,7,0.857,1,7,6,7,0,0,0,0,1175920.79,768668.8333,0.181931379,60,0,0.43,5,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,Inf,FALSE
0,201.0193524,0.1009273,202.0266085,C_11 H_6 O_4,C11H6O4,C_11 H_5 O_4,28,11,0.545,0.364,11,6,4,0,0,0,0,1175920.79,758596.0597,0.140708198,67,0.71,0.78,9,1,0,1,0,0,0,0,0,0,0,0,0,0,Condensed aromatic,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,Inf,FALSE
0,201.0227099,0.0292283,202.0299805,C_8 H_10 O_4 S_1,C8H10O4S,C_8 H_9 O_4 S_1,17,8,1.25,0.5,8,10,4,0,1,0,1,1175920.79,806569.7727,0.188646478,22,0,0.2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,3.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523,Inf,FALSE
-1,201.0404739,0.0626436,202.0477377,C_8 H_10 O_6,C8H10O6,C_8 H_9 O_6,58,8,1.25,0.75,8,10,6,0,0,0,0,1175920.79,702399.4667,0.079670142,90,0,0.2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,12.29,115.61,NA,NA,NA,NA,300.0607128,NA,NA,NA,NA,5,115.61,FALSE
0,201.0557344,0.0842114,202.0629939,C_12 H_10 O_3,C12H10O3,C_12 H_9 O_3,14,12,0.833,0.25,12,10,3,0,0,0,0,1175920.79,760583.71,0.110990292,100,0.56,0.62,8,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,3.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,Inf,FALSE
0,201.0880946,0.0722184,202.0953565,C_8 H_14 O_4 N_2,C8H14N2O4,C_8 H_13 O_4 N_2,6,8,1.75,0.5,8,14,4,2,0,0,2,1175920.79,842901.898,0.170500965,49,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,Unsaturated,1.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1472,Inf,FALSE
0,201.0921131,0.0508512,202.0993792,C_13 H_14 O_2,C13H14O2,C_13 H_13 O_2,11,13,1.077,0.154,13,14,2,0,0,0,0,1175920.79,782904.0196,0.183040135,51,0.45,0.5,7,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,Inf,FALSE
0,201.1285133,0.1240849,202.1357646,C_14 H_18 O_1,C14H18O,C_14 H_17 O_1,2,14,1.286,0.071,14,18,1,0,0,0,0,1175920.79,799287.5,0.353672763,16,0.38,0.41,6,0,0,0,1,0,1,0,0,0,0,0,0,0,Highly unsaturated,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,Inf,FALSE
0,202.0357254,0.0746049,203.0429867,C_7 H_9 O_6 N_1,C7H9NO6,C_7 H_8 O_6 N_1,18,7,1.286,0.857,7,9,6,1,0,0,1,1176606.737,835525.3023,0.265479389,43,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,Highly unsaturated,1.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1081,Inf,FALSE
0,202.0509759,0.0466763,203.0582429,C_11 H_9 O_3 N_1,C11H9NO3,C_11 H_8 O_3 N_1,5,11,0.818,0.273,11,9,3,1,0,0,1,1176606.737,785068.9444,0.203628951,72,0.57,0.65,8,1,0,1,0,0,0,0,0,0,0,0,0,0,Aromatic,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1118,Inf,FALSE
